a_len,avg_ctx_len_tokens,best_context_len,best_context_share,content_precision_token,content_term_support_rate,content_unsupported_mass,date_cov,entity_match.by_type.DATE,entity_match.by_type.MONEY,entity_match.by_type.NUMBER,entity_match.by_type.QUANTITY,entity_match.overall,entity_match.unsupported__len,hallucination_risk_score,head_noun_support_rate,inference_likely_bool,inference_score,mean_sentence_precision,min_sentence_precision,money_cov,num_contexts,number_cov,numeric_match,p90_sentence_precision,per_sentence__len,per_sentence__max,per_sentence__mean,per_sentence__min,percent_cov,precision_token,q_len,qa_len_ratio,qr_alignment.answer_covers_question,qr_alignment.cosine_tfidf,quantity_cov,recall_context,supported_entities.by_type.DATE,supported_entities.by_type.MONEY,supported_entities.by_type.NUMBER,supported_entities.by_type.QUANTITY,supported_entities.count,supported_entities.items__len,supported_terms__len,supported_terms_per_sentence__len,supported_topk_impact,unsupported_entity_count,unsupported_entity_mass,unsupported_mass,unsupported_numbers__len,unsupported_numeric_count,unsupported_numeric_rate,unsupported_term_count,unsupported_term_rate,unsupported_terms__len,unsupported_terms_per_sentence__len,unsupported_to_supported_ratio,unsupported_topk_count,unsupported_topk_impact,unsupported_topk_terms__len,y,q,a
4.000000,85.500000,56.000000,0.057700,0.832100,0.800000,0.167900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.800000,0.473500,0.473300,0.000000,0.057700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the average age of employees at the company?","The average age of employees is 30 years."
3.000000,84.500000,57.000000,0.015100,0.617100,0.600000,0.382900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.404600,1.000000,0.000000,0.000000,0.595400,0.595400,0.000000,2.000000,0.000000,0.000000,0.595400,1.000000,0.595400,0.595400,0.595400,0.000000,0.595400,6.000000,0.500000,0.430600,0.605900,0.000000,0.025300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.223100,1.000000,1.000000,0.404600,1.000000,1.000000,1.000000,1.000000,0.333300,1.000000,1.000000,1.235200,1.000000,1.510800,1.000000,0,"What is the expected market growth for next year?","The expected market growth is 12%."
6.000000,84.000000,56.000000,0.054700,0.677100,0.714300,0.322900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.238600,0.333300,0.000000,0.000000,0.761400,0.761400,0.000000,2.000000,0.000000,1.000000,0.761400,1.000000,0.761400,0.761400,0.761400,0.000000,0.761400,6.000000,1.000000,0.588100,0.518600,0.000000,0.071800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1.000000,1.223100,1.000000,1.000000,0.238600,0.000000,0.000000,0.000000,1.000000,0.166700,1.000000,1.000000,1.566800,1.000000,1.916300,1.000000,0,"What is the maximum load capacity of the new model?","The new model can support a maximum load of 3,000 kg."
4.000000,84.500000,55.000000,0.028900,0.578500,0.600000,0.421500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.304800,1.000000,0.000000,0.000000,0.695200,0.695200,0.000000,2.000000,0.000000,0.000000,0.695200,1.000000,0.695200,0.695200,0.695200,0.000000,0.695200,5.000000,0.800000,0.721200,0.794200,0.000000,0.041500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,1.000000,1.223100,1.000000,1.000000,0.304800,1.000000,1.000000,1.000000,1.000000,0.250000,1.000000,1.000000,1.235200,1.000000,1.510800,1.000000,0,"What is the new monthly subscription fee?","The new monthly subscription fee is $25."
2.000000,84.500000,55.000000,0.005600,0.432600,0.500000,0.567400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.610400,0.000000,0.000000,0.000000,0.389600,0.389600,0.000000,2.000000,0.000000,0.000000,0.389600,1.000000,0.389600,0.389600,0.389600,0.000000,0.389600,4.000000,0.500000,0.198500,0.210900,0.000000,0.014300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.223100,1.000000,1.000000,0.610400,1.000000,1.000000,1.000000,1.000000,0.500000,1.000000,1.000000,1.566800,1.000000,1.916300,1.000000,0,"What is the completion percentage of the project?","The project is 80% complete."
6.000000,86.000000,58.000000,0.053200,0.747400,0.833300,0.252600,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,1.000000,0.236700,1.000000,0.000000,0.000000,0.763300,0.763300,0.000000,2.000000,0.500000,0.500000,0.763300,1.000000,0.763300,0.763300,0.763300,0.000000,0.763300,5.000000,1.200000,0.709000,0.536100,0.000000,0.069700,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,5.000000,1.000000,1.510800,1.000000,0.500000,0.236700,1.000000,1.000000,0.500000,1.000000,0.166700,1.000000,1.000000,1.268400,1.000000,1.916300,1.000000,0,"What is the average customer satisfaction rating?","The average customer satisfaction rating is 4.7 out of 5."
3.000000,85.000000,58.000000,0.002500,0.225900,0.333300,0.774100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.774100,1.000000,0.000000,0.000000,0.225900,0.225900,0.000000,2.000000,0.000000,0.000000,0.225900,1.000000,0.225900,0.225900,0.225900,0.000000,0.225900,4.000000,0.750000,0.395800,0.381800,0.000000,0.011100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.774100,1.000000,1.000000,1.000000,2.000000,0.666700,2.000000,1.000000,3.427100,2.000000,3.427100,2.000000,0,"What is the current version of the product?","The current version is 2.1."
4.000000,85.000000,56.000000,0.026000,0.541600,0.600000,0.458400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.357300,0.500000,0.000000,0.000000,0.642700,0.642700,0.000000,2.000000,0.000000,1.000000,0.642700,1.000000,0.642700,0.642700,0.642700,0.000000,0.642700,6.000000,0.666700,0.411000,0.412400,0.000000,0.040500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,1.000000,1.223100,1.000000,1.000000,0.357300,0.000000,0.000000,0.000000,1.000000,0.250000,1.000000,1.000000,1.566800,1.000000,1.916300,1.000000,0,"What is the average response time for technical support?","The average response time is 30 minutes."
5.000000,83.000000,54.000000,0.022000,0.483700,0.500000,0.516300,0.000000,0.000000,0.000000,1.000000,0.000000,0.500000,1.000000,0.510900,0.500000,0.000000,0.000000,0.489100,0.489100,0.000000,2.000000,1.000000,1.000000,0.489100,1.000000,0.489100,0.489100,0.489100,0.000000,0.489100,6.000000,0.833300,0.426300,0.365800,0.000000,0.045000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000,2.446200,1.000000,0.500000,0.510900,0.000000,0.000000,0.000000,2.000000,0.400000,2.000000,1.000000,1.566800,2.000000,3.832600,2.000000,0,"What is the expected completion date for the new software?","The new software is expected to be completed by December 2023."
3.000000,84.500000,55.000000,0.041000,0.816400,0.800000,0.183600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,0.500000,0.411000,0.571300,0.000000,0.041000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the targeted growth rate for the upcoming quarter?","The targeted growth rate is 15%."
4.000000,84.000000,55.000000,0.055800,0.607900,0.600000,0.392100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.800000,0.501400,0.540300,0.000000,0.055800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2.000000,1.000000,0.000000,2.000000,2.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the annual revenue projection for the company?","The annual revenue projection is $12 million."
4.000000,84.500000,55.000000,0.060300,0.832100,0.800000,0.167900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,0.666700,0.425600,0.471100,0.000000,0.060300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the average age of customers using the service?","The average age of customers is 28 years."
5.000000,86.500000,58.000000,0.040000,0.562100,0.600000,0.437900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.244500,0.000000,0.000000,0.000000,0.755500,0.755500,0.000000,2.000000,0.000000,0.000000,0.755500,1.000000,0.755500,0.755500,0.755500,0.000000,0.755500,5.000000,1.000000,0.304000,0.311400,0.000000,0.053000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,1.223100,2.000000,1.000000,0.244500,2.000000,2.000000,1.000000,1.000000,0.200000,1.000000,1.000000,1.235200,1.000000,1.510800,1.000000,0,"What is the budget allocation for research and development?","The budget allocation for R&D is $2 million."
1.000000,85.000000,55.000000,0.017800,0.601700,0.500000,0.398300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,0.166700,0.000000,0.000000,0.000000,0.017800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,0.000000,2.000000,2.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the total amount awarded in the 2024 grant cycle?","$10 million."
6.000000,79.500000,53.000000,0.019800,0.459400,0.500000,0.540600,0.000000,0.000000,0.000000,0.500000,0.000000,0.333300,2.000000,0.592300,0.666700,0.000000,0.000000,0.407700,0.407700,0.000000,2.000000,0.500000,0.500000,0.407700,1.000000,0.407700,0.407700,0.407700,0.000000,0.407700,4.000000,1.500000,0.389600,0.230600,0.000000,0.048500,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000,3.957000,2.000000,0.666700,0.592300,1.000000,1.000000,0.500000,3.000000,0.500000,3.000000,1.000000,1.452800,3.000000,5.748900,3.000000,0,"When is the annual conference scheduled?","The annual conference will take place on February 15-17, 2024."
4.000000,81.500000,53.000000,0.035100,0.797700,0.833300,0.202300,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.276300,0.500000,0.000000,0.000000,0.723700,0.723700,0.000000,2.000000,0.000000,1.000000,0.723700,1.000000,0.723700,0.723700,0.723700,0.000000,0.723700,5.000000,0.800000,0.508000,0.540100,0.000000,0.048500,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,3.000000,1.000000,1.510800,0.000000,0.000000,0.276300,0.000000,0.000000,0.000000,1.000000,0.250000,1.000000,1.000000,1.000000,1.000000,1.510800,1.000000,1,"What is the new product launch date?","The new product will be launched on March 5, 2024."
2.000000,83.500000,54.000000,0.029200,0.709800,0.666700,0.290200,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.500000,0.500000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,0.333300,0.241900,0.411400,0.000000,0.029200,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,2.000000,1.000000,0.000000,1.000000,0.500000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"How many employees does the company currently have?","The company has 2,500 employees."
3.000000,80.000000,54.000000,0.045100,0.823600,0.800000,0.176400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,7.000000,0.428600,0.358500,0.536200,0.000000,0.045100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What percentage of users reported satisfaction in the customer survey?","85% of users reported satisfaction."
4.000000,82.000000,56.000000,0.037100,0.579700,0.500000,0.420300,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,1.000000,0.297200,0.500000,0.000000,0.000000,0.702800,0.702800,0.000000,2.000000,0.000000,1.000000,0.702800,1.000000,0.702800,0.702800,0.702800,0.000000,0.702800,5.000000,0.800000,0.000000,0.000000,0.500000,0.052700,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,2.000000,1.000000,3.021600,1.000000,0.500000,0.297200,0.000000,0.000000,0.000000,1.000000,0.333300,1.000000,1.000000,0.634200,1.000000,1.916300,1.000000,0,"What is the recommended temperature range for storage?","Store between 20\u00b0C and 25\u00b0C."
5.000000,81.500000,54.000000,0.081300,0.860700,0.833300,0.139300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,1.000000,0.489100,0.433600,0.000000,0.081300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What are the dimensions of the new office space?","The new office space is 10,000 square feet."
1.000000,83.000000,54.000000,0.017900,0.601700,0.500000,0.398300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,4.000000,0.250000,0.000000,0.000000,0.000000,0.017900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,0.000000,2.000000,2.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the total projected revenue for 2024?","$12 billion."
4.000000,80.000000,52.000000,0.002800,0.290600,0.333300,0.709400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.813700,0.000000,0.000000,0.000000,0.186300,0.186300,0.000000,2.000000,0.000000,1.000000,0.186300,1.000000,0.186300,0.186300,0.186300,0.000000,0.186300,5.000000,0.800000,0.338500,0.309400,0.000000,0.015200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.223100,1.000000,1.000000,0.813700,0.000000,0.000000,0.000000,3.000000,0.750000,3.000000,1.000000,4.368700,3.000000,5.343400,3.000000,0,"What is the expected completion date for the project?","The project is expected to be completed by April 30, 2024."
4.000000,81.500000,55.000000,0.059300,0.832100,0.800000,0.167900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,0.666700,0.411000,0.455700,0.000000,0.059300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What was the average response time for customer support?","The average response time is 4 hours."
6.000000,84.000000,56.000000,0.024900,0.577800,0.666700,0.422200,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.422200,1.000000,0.000000,0.000000,0.577800,0.577800,0.000000,2.000000,0.000000,1.000000,0.577800,1.000000,0.577800,0.577800,0.577800,0.000000,0.577800,5.000000,1.200000,0.293800,0.188900,0.000000,0.043100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,3.021600,0.000000,0.000000,0.422200,0.000000,0.000000,0.000000,2.000000,0.333300,2.000000,1.000000,1.268400,2.000000,3.832600,2.000000,0,"What are the new training modules being introduced?","The training modules include leadership and communication skills."
0.000000,84.000000,58.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the maximum funding limit for the small business grant?","$50,000."
3.000000,84.500000,57.000000,0.003600,0.484700,0.600000,0.515300,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.737000,0.500000,0.000000,0.000000,0.263000,0.263000,0.000000,2.000000,1.000000,1.000000,0.263000,1.000000,0.263000,0.263000,0.263000,0.000000,0.263000,7.000000,0.428600,0.252900,0.333900,0.000000,0.013800,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.223100,0.000000,0.000000,0.737000,0.000000,0.000000,0.000000,2.000000,0.666700,2.000000,1.000000,2.802000,2.000000,3.427100,2.000000,1,"What is the expected market growth rate for the next year?","The market is expected to grow by 10%."
1.000000,81.500000,55.000000,0.017600,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,1.000000,0.500000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.200000,0.000000,0.000000,0.000000,0.017600,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.500000,0.000000,1.000000,1.000000,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the average salary for new hires?","$60,000 annually."
4.000000,82.500000,56.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.666700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,4.000000,1.000000,4.000000,1.000000,7665200.000000,4.000000,7.665200,4.000000,0,"Which new technologies are being adopted this year?","Artificial Intelligence and Machine Learning."
5.000000,82.000000,55.000000,0.009500,0.367200,0.428600,0.632800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.668700,0.000000,1.000000,0.816400,0.331300,0.331300,0.000000,2.000000,0.000000,1.000000,0.331300,1.000000,0.331300,0.331300,0.331300,0.000000,0.331300,6.000000,0.833300,0.442700,0.456700,0.000000,0.028700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,2.446200,1.000000,1.000000,0.668700,0.000000,0.000000,0.000000,3.000000,0.600000,3.000000,1.000000,2.018600,3.000000,4.937900,3.000000,0,"What is the expected completion date of the new website?","The new website is expected to launch by June 30, 2024."
2.000000,81.500000,55.000000,0.006400,0.562100,0.600000,0.437900,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,1.000000,0.552600,0.500000,0.000000,0.000000,0.447400,0.447400,0.000000,2.000000,0.500000,0.500000,0.447400,1.000000,0.447400,0.447400,0.447400,0.000000,0.447400,7.000000,0.285700,0.246300,0.458500,0.000000,0.014300,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.223100,1.000000,0.500000,0.552600,1.000000,1.000000,0.500000,1.000000,0.500000,1.000000,1.000000,1.235200,1.000000,1.510800,1.000000,0,"What is the company's target for carbon emissions reduction?","The target is a 30% reduction by 2025."
5.000000,84.000000,56.000000,0.024600,0.472000,0.500000,0.528000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.464100,0.000000,0.000000,0.000000,0.535900,0.535900,0.000000,2.000000,0.000000,0.000000,0.535900,1.000000,0.535900,0.535900,0.535900,0.000000,0.535900,5.000000,1.000000,0.535900,0.469700,0.000000,0.045900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,1.000000,2.733900,1.000000,1.000000,0.464100,1.000000,1.000000,1.000000,2.000000,0.400000,2.000000,1.000000,1.253600,2.000000,3.427100,2.000000,0,"What is the expected user growth for the app in 2024?","User growth is expected to reach 1 million."
5.000000,89.000000,61.000000,0.008400,0.473800,0.571400,0.526200,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.668700,0.500000,1.000000,0.763100,0.331300,0.331300,0.000000,2.000000,1.000000,1.000000,0.331300,1.000000,0.331300,0.331300,0.331300,0.000000,0.331300,7.000000,0.714300,0.540400,0.582100,0.000000,0.025400,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,2.000000,1.000000,2.446200,0.000000,0.000000,0.668700,0.000000,0.000000,0.000000,3.000000,0.600000,3.000000,1.000000,2.018600,3.000000,4.937900,3.000000,1,"What is the expected market growth for the next fiscal year?","The market is expected to grow by 10% next year."
5.000000,84.000000,59.000000,0.073400,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,1.000000,0.517100,0.461600,0.000000,0.073400,0.000000,1.000000,1.000000,0.000000,2.000000,2.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What was the total operating income for Q1?","Total operating income was $1.5 billion."
4.000000,85.000000,59.000000,0.013100,0.580100,0.666700,0.419900,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.556300,0.500000,0.000000,0.000000,0.443700,0.443700,0.000000,2.000000,0.000000,1.000000,0.443700,1.000000,0.443700,0.443700,0.443700,0.000000,0.443700,5.000000,0.800000,0.356400,0.349400,0.000000,0.029600,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,1.000000,2.733900,0.000000,0.000000,0.556300,0.000000,0.000000,0.000000,2.000000,0.500000,2.000000,1.000000,1.253600,2.000000,3.427100,2.000000,1,"What is the new product launch date?","The launch date is set for March 15, 2024."
8.000000,85.500000,62.000000,0.090800,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.157000,1.000000,0.000000,0.000000,0.843000,0.843000,0.000000,2.000000,1.000000,1.000000,0.843000,1.000000,0.843000,0.843000,0.843000,0.000000,0.843000,5.000000,1.600000,0.159400,0.099400,0.000000,0.107700,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,7.000000,1.000000,1.510800,0.000000,0.000000,0.157000,0.000000,0.000000,0.000000,1.000000,0.125000,1.000000,1.000000,1.268400,1.000000,1.916300,1.000000,1,"What are the changes to the holiday leave policy?","Employees can now take up to 5 additional paid leave days."
0.000000,86.000000,59.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1,"What is the maximum loan amount available for employees?","$25,000."
4.000000,84.500000,57.000000,0.029900,0.660800,0.750000,0.339200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.326300,1.000000,0.000000,0.000000,0.673700,0.673700,0.000000,2.000000,0.000000,0.000000,0.673700,1.000000,0.673700,0.673700,0.673700,0.000000,0.673700,3.000000,1.333300,0.560700,0.387500,0.000000,0.044400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,1.000000,1.510800,2.000000,1.000000,0.326300,2.000000,2.000000,1.000000,1.000000,0.250000,1.000000,1.000000,1.268400,1.000000,1.916300,1.000000,0,"What is the estimated revenue for 2024?","Revenue is estimated at $6.5 billion."
6.000000,83.000000,57.000000,0.081800,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,6.000000,1.000000,0.576700,0.557100,1.000000,0.081800,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,"What is the annual leave entitlement for part-time employees?","Part-time employees receive 20 days of annual leave."
5.000000,85.500000,58.000000,0.009700,0.614600,0.600000,0.385400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.677700,1.000000,0.000000,0.000000,0.322300,0.322300,0.000000,2.000000,0.000000,0.000000,0.322300,1.000000,0.322300,0.322300,0.322300,0.000000,0.322300,6.000000,0.833300,0.127600,0.098200,0.000000,0.030200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,2.733900,1.000000,1.000000,0.677700,1.000000,1.000000,1.000000,3.000000,0.600000,3.000000,1.000000,2.102800,3.000000,5.748900,3.000000,0,"What is the maximum speed of the new electric scooter?","The scooter can reach speeds of up to 25 mph."
2.000000,83.000000,56.000000,0.008700,0.699100,0.750000,0.300900,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.500000,0.500000,0.000000,2.000000,0.000000,1.000000,0.500000,1.000000,0.500000,0.500000,0.500000,0.000000,0.500000,4.000000,0.500000,0.245200,0.342400,0.000000,0.017300,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.510800,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1.000000,1.000000,1.000000,1.510800,1.000000,1,"When is the deadline for the project submissions?","The deadline is April 30, 2024."
